DBUID,24hr_trip_count_August_2018
35200493002,542
35200493003,542
35200682001,1052
35200682002,1052
35200687002,1041
35200688001,1041
35200688002,1041
35200688004,1041
35200688005,1041
35200688006,1041
35200689001,1041
35200690001,1041
35200691001,1041
35200692001,911
35200693001,911
35200693002,911
35200694001,911
35200694002,911
35200694003,911
35200695001,911
35200695002,911
35200696001,1212
35200697001,1681
35200697002,2159
35200698001,1858
35200698002,1858
35200699001,2159
35200699002,2159
35200700001,1964
35200894005,2049
35200895008,2304
35200702001,1486
35200702002,1964
35200702003,1964
35200702004,1964
35200703001,1017
35200703002,1017
35200898001,2505
35200898002,3303
35200899001,3361
35200899002,3289
35200899003,3046
35200900001,3475
35200901006,3032
35200901007,3032
35200901008,3252
35200902001,3116
35200902002,3259
35200903001,2505
35200903002,2610
35200905006,2607
35200905007,2494
35200905008,2246
35200905009,2607
35200905010,2246
35200905011,2194
35200905015,2607
35200906001,1790
35200906002,1721
35200906003,1721
35200907001,2607
35200907002,2060
35200908002,2246
35200909001,1754
35200909002,2049
35200909004,2246
35200909005,2246
35200909006,1213
35200910004,2246
35200910005,1766
35200911001,1213
35200912001,1738
35200913002,1738
35201163002,1125
35201164001,829
35201164002,829
35201165001,627
35201165002,1305
35201165003,1330
35201166001,740
35201166002,1475
35201167004,1068
35201168001,1193
35201168002,1577
35201168003,1169
35201169001,1137
35201169002,1464
35201170001,1904
35201170002,1904
35201170003,1738
35201171001,1738
35201171002,1577
35201172001,1738
35201172002,1738
35201173001,1464
35201174001,1464
35201174002,1447
35201175001,1286
35201175002,1726
35201175003,1366
35201176001,1424
35201176002,1286
35201393009,1594
35201394001,1441
35201394002,1441
35201394003,1755
35201394004,1755
35201394005,1755
35201395001,1131
35201395002,1343
35201395003,1441
35201396001,990
35201396003,1466
35201396004,990
35201396006,990
35201396007,990
35201397001,1640
35201397002,1515
35201397003,990
35201397004,990
35201397005,990
35201397006,990
35201397007,865
35201398001,865
35201398002,1605
35201398003,1605
35201399002,1802
35201399003,1919
35201399004,1915
35201399005,1915
35201399008,1915
35201399009,1919
35201399010,1915
35201515002,497
35201515003,805
35201515004,805
35201515005,805
35201515006,792
35201515007,805
35201516001,587
35201516002,895
35201516003,895
35201516004,894
35201516005,894
35201516006,805
35201516007,805
35201517001,308
35201517002,353
35201517003,397
35201517004,397
35201517005,397
35201517006,894
35201518001,895
35201518002,397
35201518003,397
35201518004,397
35201518005,397
35201518006,397
35201519001,397
35201519002,401
35201519003,397
35201519005,702
35201519006,702
35201519007,543
35201519008,842
35201520001,632
35201520003,895
35201520004,397
35200065001,991
35200065002,991
35200065003,991
35200066001,1443
35200066002,1443
35200067002,1443
35200070003,1165
35200071001,640
35200071002,1558
35200070001,233
35200070002,927
35200166001,548
35200166002,456
35200166003,548
35200166004,548
35200167002,482
35200167003,456
35200078001,1503
35200078002,178
35200079001,1325
35200079002,1503
35200167006,548
35200167007,596
35200173001,1023
35200173002,949
35200291003,254
35200291004,711
35200292003,249
35200292005,254
35200292006,104
35200292007,254
35200175003,803
35200175004,945
35200293002,711
35200293004,711
35200293005,711
35200293006,711
35200293007,711
35200293008,254
35200294001,698
35200294002,104
35200391001,711
35200391002,711
35200391003,711
35200391004,711
35200391005,711
35200392001,711
35200392002,150
35200392003,711
35200392004,711
35200393002,0
35200301003,645
35200301004,382
35200389004,708
35200389008,1231
35200389010,1165
35200389016,791
35200389017,140
35200389018,484
35200389019,90
35200389020,90
35200521005,1031
35200521006,1031
35200522001,1031
35200522002,1031
35200522003,814
35200384002,90
35200384003,727
35200385001,623
35200385002,791
35200385003,623
35200386002,194
35200386003,623
35200386004,760
35200386005,0
35200386006,90
35200387001,194
35200387002,194
35200387004,194
35200387005,194
35200388001,194
35200388002,90
35200512004,2019
35200494001,941
35200494002,941
35200494004,1055
35200494005,1055
35200495003,542
35200495004,1073
35200495005,1888
35200495006,550
35200495007,550
35200495008,558
35200495009,824
35200497001,967
35200498001,651
35200498002,470
35200498003,651
35200499001,939
35200505001,2500
35200505002,2019
35200505003,2019
35200506004,2019
35200506005,2019
35200506006,2019
35200510001,2019
35200510002,2019
35200511001,2019
35200511002,1984
35200511003,2019
35200512001,2019
35200512002,2019
35200512003,1983
35200701001,1964
35200704001,1017
35200705001,966
35200706001,1017
35200706002,933
35200706003,1876
35200707001,1017
35200707002,1993
35200708001,2053
35200708002,2053
35200708003,911
35200708004,1898
35200709001,2053
35200709002,2053
35200709003,2053
35200710001,2217
35200710002,2053
35200710003,2053
35200711001,2053
35200712001,2217
35200712002,2217
35200713001,2217
35200713002,1399
35200713003,1589
35200714001,1288
35200714002,1394
35200908001,1721
35200715001,1641
35200715003,1075
35200715004,1075
35200716003,1075
35200716004,1017
35200717001,527
35200718002,2053
35200913003,2080
35200913004,2080
35200914001,1802
35200914002,2547
35200915003,1765
35200916001,2547
35200917001,1504
35200918001,2079
35200919001,1504
35200919002,1765
35200920001,1276
35200920002,2130
35200920003,2130
35200921001,1801
35200921003,1737
35200921004,1801
35200922001,2130
35200922002,1801
35200923001,2422
35200924001,2347
35200925002,2282
35200925003,2282
35200927002,2072
35200927003,1628
35200927004,2358
35200928001,2333
35200928002,2021
35200929001,2660
35200929002,1891
35200929003,1891
35200930001,1891
35200930002,1891
35200931001,1891
35201177001,1447
35201178001,1424
35201179001,1275
35201179002,694
35201180001,629
35201180002,1156
35201181001,933
35201182003,1212
35201182005,629
35201182006,1099
35201182007,1099
35201185001,1580
35201185002,1580
35201186001,1496
35201186002,1103
35201186003,1580
35201187001,1110
35201187002,1253
35201187003,1110
35201188001,791
35201188002,1395
35201188003,1556
35201188004,791
35201188005,791
35201191002,837
35201192001,1602
35201192002,1476
35201192003,1602
35201193001,1441
35201193002,1441
35201193003,1602
35201193004,756
35201194001,688
35201399011,1915
35201400001,1577
35201400002,1551
35201401001,1192
35201401002,1009
35201401003,1009
35201401004,1192
35201402001,1009
35201402002,1009
35201402003,1009
35201403001,2232
35201404001,1857
35201404002,3478
35201405001,3478
35201405002,3208
35201405003,3501
35201406001,2852
35201407001,1910
35201407002,1910
35201408001,1439
35201408002,1387
35201409001,1439
35201410001,2432
35201410002,2432
35201410003,1882
35201412001,2095
35201412002,2830
35201412003,2835
35201520005,543
35201520006,895
35201520007,397
35201520008,397
35201520009,543
35201520010,543
35201520013,543
35201520015,650
35201520016,604
35201520017,861
35201521001,587
35201521002,587
35201521003,587
35201521004,587
35201521005,895
35201521006,604
35201522001,614
35201522002,614
35201522003,614
35201522004,614
35201523001,587
35201523002,587
35201523006,604
35201523007,604
35201524001,597
35201524002,597
35201524003,587
35201524004,587
35200072001,581
35200072002,640
35200073002,1325
35200073003,1325
35200074001,1499
35200074002,1677
35200080002,1291
35200082001,610
35200082002,610
35200085001,263
35200085002,1069
35200080001,1325
35200174001,1023
35200175001,1041
35200175002,994
35200087003,263
35200087004,476
35200087005,476
35200088001,1394
35200088002,875
35200176001,1040
35200176002,663
35200177001,1148
35200177002,1179
35200294003,104
35200294004,104
35200294005,104
35200297001,1106
35200297002,1210
35200298001,1027
35200298002,645
35200300001,645
35200300002,1625
35200301001,645
35200301002,645
35200183002,327
35200302001,1625
35200394003,0
35200394004,137
35200394005,137
35200395001,606
35200395002,137
35200395003,743
35200395004,742
35200396001,137
35200396002,137
35200396003,137
35200396004,137
35200397004,708
35200397006,248
35200397007,708
35200393003,0
35200393004,711
35200394001,137
35200394002,0
35200533001,270
35200533002,270
35200534001,552
35200534002,552
35200534003,721
35200534004,1172
35200522004,1031
35200523001,865
35200523002,857
35200523003,806
35200523004,814
35200523005,1031
35200523006,814
35200524002,936
35200524003,1031
35200524004,873
35200524005,1031
35200524008,1018
35200525001,850
35200525002,865
35200525003,640
35200529001,721
35200529002,721
35200529003,721
35200529004,721
35200529005,586
35200529008,459
35200531001,880
35200532001,880
35200532002,880
35200532003,768
35200532004,401
35200729001,1481
35200729002,2536
35200730001,2536
35200730002,2536
35200513001,1365
35200513002,709
35200513003,1030
35200513004,1498
35200514001,1939
35200514002,1939
35200515001,709
35200515002,709
35200515003,709
35200515004,709
35200515005,709
35200516001,709
35200516002,709
35200516003,709
35200516004,709
35200517001,826
35200517002,826
35200517003,826
35200517004,709
35200517005,826
35200517006,2000
35200518001,957
35200518002,942
35200518003,942
35200519001,955
35200519006,1937
35200519007,955
35200520001,955
35200520002,955
35200520003,955
35200520004,1031
35200520005,955
35200520006,955
35200521001,1031
35200521002,1031
35200521003,955
35200521004,955
35200714003,1589
35200718003,2053
35200719002,1288
35200720001,1305
35200720002,2429
35200720004,2429
35200720005,2412
35200724001,1626
35200724002,1609
35200724003,1609
35200724004,2082
35200725001,2030
35200725002,2195
35200725003,1864
35200725004,2373
35200725005,2373
35200726001,1401
35200726002,2195
35200726003,2153
35200727001,1557
35200727002,1481
35200727003,2175
35200727004,2195
35200727005,1481
35200728001,1481
35200926001,2282
35200927001,2275
35200942002,1882
35200942003,1882
35200943001,1955
35200943002,1919
35200944001,2660
35200945001,2660
35200946001,2660
35200931002,1882
35200932001,1554
35200933001,2264
35200934001,1882
35200935001,2432
35200935002,2432
35200935003,2432
35200936001,1882
35200937001,1882
35200937002,1882
35200938001,1882
35200938002,1882
35200938003,1882
35200939002,1410
35200939003,1882
35200939004,1882
35200939005,1882
35200940001,1882
35200940003,1882
35200940004,1882
35200940005,1882
35201191001,688
35201199002,990
35201199003,676
35201199004,990
35201199005,676
35201199006,990
35201200001,990
35201200002,990
35201200003,990
35201200004,990
35201200005,990
35201201001,1755
35201194002,837
35201194003,837
35201195001,688
35201195002,688
35201195003,837
35201196001,837
35201196002,688
35201196003,837
35201196004,837
35201196005,837
35201196006,837
35201196007,837
35201197001,820
35201197002,950
35201197004,1447
35201198003,990
35201198005,950
35201198006,1577
35201198007,527
35201198008,1412
35201198009,789
35201411001,2095
35201411002,1547
35201411003,2363
35201428001,1540
35201428002,1640
35201429001,1540
35201430001,1738
35201430002,1541
35201430003,1541
35201430004,1774
35201431001,1978
35201431002,1738
35201432001,1541
35201413001,2014
35201413002,2014
35201414001,2014
35201414002,2014
35201415001,2012
35201415002,2014
35201416003,2562
35201417001,2012
35201417002,2012
35201418001,2012
35201418002,2012
35201419001,2562
35201419004,2562
35201420001,2012
35201420002,2012
35201421001,2012
35201421002,2012
35201422001,1737
35201422002,1540
35201423001,1540
35201423002,2012
35201523003,604
35201523004,587
35201523005,604
35201542002,641
35201542003,471
35201524005,745
35201524006,597
35201525001,763
35201525002,763
35201525003,689
35201525004,632
35201525005,614
35201526003,763
35201526004,763
35201526006,763
35201526007,299
35201526008,597
35201526009,597
35201526010,614
35201526011,299
35201526013,299
35201526022,299
35201526023,1156
35201526024,436
35201532001,324
35201532002,342
35200085003,1069
35200086001,263
35200086002,670
35200086003,263
35200087001,263
35200178001,751
35200178002,717
35200178003,406
35200179002,782
35200179004,690
35200180002,593
35200180003,593
35200180004,593
35200181001,1576
35200181002,1057
35200182001,658
35200183001,726
35200183003,327
35200186001,1668
35200186002,1357
35200186003,1357
35200187001,1511
35200302002,1625
35200302003,119
35200302004,1625
35200302005,645
35200303001,609
35200303002,609
35200303003,119
35200304002,1291
35200304005,980
35200305004,580
35200305005,1357
35200306001,580
35200306002,1476
35200306003,714
35200307001,848
35200307002,122
35200400002,1165
35200401001,1167
35200401002,1167
35200401003,1167
35200401004,1311
35200401005,1231
35200402001,747
35200402003,601
35200402004,747
35200402005,601
35200397008,72
35200397009,0
35200400001,1167
35200538003,566
35200538006,0
35200538008,566
35200538009,566
35200538010,572
35200539004,1128
35200540001,1153
35200541002,1128
35200404003,708
35200534005,721
35200534006,721
35200535001,880
35200535002,687
35200535003,998
35200536001,682
35200536002,909
35200536003,677
35200536004,721
35200536005,721
35200536006,721
35200536007,721
35200538002,572
35200740002,2718
35200740003,2718
35200740004,2875
35200740005,3018
35200741001,2718
35200741002,2718
35200741003,2718
35200741004,2718
35200741005,2718
35200744001,2718
35200744002,2718
35200744006,0
35200731001,2536
35200731002,2373
35200731003,2373
35200731004,2536
35200732001,2968
35200732002,2536
35200732003,1759
35200732004,2536
35200732005,2536
35200733001,2968
35200733002,2804
35200733003,2804
35200733004,2804
35200733005,2804
35200734001,1749
35200734002,2804
35200734003,1811
35200735001,1749
35200735002,1534
35200735003,1670
35200735004,2299
35200736001,2299
35200736002,2809
35200736003,2809
35200737001,1534
35200737002,919
35200737003,3026
35200737004,2237
35200737005,2718
35200738001,3026
35200738002,2718
35200738003,3026
35200739002,2718
35200739005,2718
35200739006,2718
35200740001,2718
35200941002,1882
35200941003,1882
35200941004,1882
35200941005,1882
35200942001,1882
35200949001,2179
35200950001,2179
35200951001,2455
35200952001,2455
35200952002,1414
35200953001,3193
35200954001,2682
35200955006,1733
35200955007,1733
35200955008,2682
35200955009,2682
35200955010,2682
35200955011,1618
35200956001,2282
35200956002,2793
35200957001,2791
35201198010,982
35201199001,837
35200969001,1459
35200969002,921
35200974001,1091
35200974002,1078
35200974003,1372
35200974004,1323
35201201002,1755
35201201003,1748
35201202001,1441
35201202002,1441
35201202003,1441
35201203001,1016
35201203002,1441
35201203003,1441
35201203004,1441
35201203005,1441
35201204001,1016
35201204002,1165
35201205001,1016
35201205002,1131
35201205003,1016
35201205004,1016
35201206001,1177
35201206002,926
35201206003,1177
35201206004,1177
35201426001,1737
35201426002,1737
35201426003,1737
35201427001,1540
35201214003,1254
35201214004,1189
35201214005,1146
35201215001,1189
35201216001,656
35201216002,1254
35201433001,1541
35201434004,1541
35201434005,1541
35201435001,2699
35201435002,1541
35201436001,2049
35201436006,2049
35201436007,2599
35201437001,2246
35201437002,2246
35201437003,2246
35201438002,2558
35201438004,2558
35201438005,2558
35201438006,2091
35201439002,2090
35201439004,2834
35201439005,2366
35201532003,641
35201541001,641
35201541002,641
35201541003,641
35201541004,641
35201542001,641
35201447002,2090
35201448001,2359
35201448002,2359
35201448003,2366
35201449001,2831
35201449002,2831
35201450001,2831
35201450002,2014
35201451001,2830
35201452001,2014
35201452002,2610
35201542004,471
35201542005,471
35201543001,641
35201543002,641
35201544001,541
35201544002,471
35201545001,471
35201545002,471
35201547001,725
35201547002,809
35201547003,725
35201548001,641
35201548002,641
35201548003,659
35201552001,480
35201552002,480
35201552003,480
35201553001,701
35201553002,923
35201553003,888
35201554001,888
35201554003,610
35201554005,445
35201554006,831
35201554007,831
35201555001,480
35201555002,480
35201555003,445
35201555004,445
35201563001,755
35201563002,792
35201563003,755
35201564001,755
35200094012,1056
35200094013,1131
35200094014,1131
35200094015,1131
35200094016,1131
35200405002,140
35200405004,747
35200405005,140
35200405006,140
35200406001,553
35200542001,1153
35200545003,1330
35200561001,0
35200561003,0
35200541003,1153
35200541007,1196
35200541008,1153
35200541009,578
35200746001,0
35200746002,522
35200746004,157
35200746006,308
35200746007,308
35200746008,157
35200746009,157
35200746010,308
35200746012,102
35200746013,102
35200746019,308
35200745006,2718
35200745011,919
35200745012,0
35200745013,0
35200958002,2791
35200958003,2791
35200958004,1148
35200959001,1028
35200959002,1024
35200960001,637
35200960004,964
35200961001,1077
35200961002,1077
35200962001,1077
35200962002,959
35200962003,954
35200962004,1077
35200963001,1024
35200963002,726
35200965001,1976
35200966001,1976
35200967001,1310
35200967002,1314
35200968003,1315
35200968007,1310
35200975001,842
35200976003,940
35200976004,842
35200976006,1252
35200976007,940
35201206005,1177
35201209001,1016
35201209002,1177
35201210001,1016
35201210002,1146
35201210003,1016
35201211001,1146
35201211002,1016
35201211003,1016
35201212001,1146
35201212002,1146
35201212003,1146
35201212004,1146
35201212005,1146
35201212006,1146
35201213001,1146
35201213002,1016
35201213003,1131
35201213004,1016
35201213005,1016
35201213006,1131
35201214001,1146
35201214002,1146
35200987005,1596
35200988001,1780
35200988002,1377
35200988003,1731
35200989003,1731
35200989004,1447
35201439006,2366
35201439007,2358
35201440001,2359
35201440002,2359
35201440003,2359
35201441003,2091
35201441004,2090
35201442003,2359
35201442004,2359
35201442007,1542
35201442008,2359
35201442009,2014
35201442010,2090
35201443001,2562
35201443003,2090
35201443004,2090
35201444001,2562
35201444002,2562
35201445001,2553
35201445002,2562
35201446001,2090
35201447001,2090
35201228002,1264
35201228003,1205
35201228007,1205
35201240001,676
35201240002,676
35201241001,1336
35201241002,1336
35201241003,1336
35201241004,1336
35201556002,445
35201556003,388
35201556004,445
35201556005,437
35201556006,437
35201556007,604
35201557001,471
35201558001,480
35201558002,445
35201558003,480
35201558004,445
35201558005,430
35201559001,604
35201559002,604
35201559003,639
35201559004,445
35201560001,480
35201560002,480
35201560003,480
35201466020,0
35201466027,840
35201466029,1207
35201466034,1298
35201564002,755
35201564003,755
35201565001,343
35201565002,792
35201565003,792
35201565004,792
35201566001,306
35201566002,343
35201566003,0
35201570003,343
35201571001,306
35201571002,306
35201571003,749
35200094017,835
35200094018,446
35200094019,1131
35200095001,1309
35200095002,1309
35200096001,1131
35200097001,1309
35200099001,1309
35200099002,1309
35200100001,1309
35200101001,352
35200101002,352
35200102001,759
35200198001,177
35200198002,177
35200198003,177
35200198004,177
35200199001,459
35200199002,367
35200199003,459
35200200001,177
35200200002,419
35200201001,1200
35200201002,367
35200201003,459
35200202001,367
35200561004,640
35200561006,804
35200561007,804
35200561008,804
35200561009,571
35200747011,337
35200748001,109
35200748002,109
35200749001,109
35200749002,109
35200749003,109
35200749004,109
35200749005,109
35200750001,109
35200750002,337
35200750003,109
35200750004,337
35200750005,337
35200751001,112
35200751002,112
35200751003,112
35200746020,0
35200747002,109
35200747003,337
35200747004,337
35200747010,0
35200976008,940
35200976009,940
35200977002,940
35200977003,1563
35200979001,1301
35200979002,1691
35200979003,1376
35200979004,1563
35200979005,1414
35200979006,1563
35200979007,1563
35200981001,791
35200983001,940
35200985001,1224
35200985003,883
35200985004,1780
35200986003,1844
35200986004,1844
35200986005,1502
35200986006,1566
35200987001,883
35200987003,947
35200987004,1844
35200989005,1731
35200989006,1928
35200990001,1793
35200990002,1680
35200991001,891
35201217002,827
35201217006,546
35201217007,1653
35201217011,1189
35201217016,454
35201217017,513
35201217018,827
35201219001,454
35201222001,1010
35201222002,339
35201222003,454
35201007001,1686
35201008001,2073
35201009001,2073
35201009002,2073
35201010001,2130
35201010002,2073
35201010003,2073
35201011001,2186
35201011002,1989
35201241005,1336
35201242001,769
35201453001,2831
35201453002,2313
35201453004,2313
35201453005,2311
35201453006,2306
35201459001,1848
35201460001,2175
35201460002,1298
35201460003,1298
35201460004,1298
35201460005,1298
35201461001,2175
35201463003,1439
35201464001,1439
35201466014,1573
35201466015,552
35201466017,840
35201254002,1187
35201254003,1310
35201254005,984
35201254006,1077
35201254007,1529
35201255001,1077
35201255002,1077
35201466043,746
35201466035,1298
35201466038,746
35201567001,343
35201567003,343
35201567004,482
35201567005,450
35201567006,343
35201567007,343
35201568001,786
35201568002,571
35201568003,343
35201568004,792
35201569001,343
35201569002,343
35201569003,343
35201569004,343
35201569005,343
35201570001,792
35201570002,343
35201466066,655
35201466067,744
35201572004,343
35201571004,306
35201571005,343
35201572001,343
35201572003,343
35201579002,621
35201580001,621
35201580002,621
35200101003,352
35200101004,352
35200103001,759
35200103002,759
35200104001,670
35200104002,670
35200104003,581
35200104004,759
35200105001,759
35200105003,759
35200105004,352
35200202002,572
35200202003,572
35200203002,572
35200106002,581
35200203003,1208
35200203004,1200
35200204001,1208
35200205001,1123
35200205002,1123
35200205003,1195
35200206001,290
35200206002,432
35200206003,572
35200207001,1208
35200322001,1084
35200322002,1084
35200322003,1084
35200313004,2300
35200315001,1625
35200316003,1506
35200317001,1506
35200318001,1678
35200318002,1506
35200318003,1702
35200319001,1610
35200320001,1610
35200321001,955
35200321002,1794
35200751004,109
35200751005,337
35200752002,1124
35200991002,1793
35200992001,883
35200992002,1744
35200993001,940
35200994001,940
35200994002,940
35200994003,940
35200995001,1421
35200995002,1266
35200996001,1359
35200997001,1323
35200997002,1266
35200997003,1220
35200998003,1284
35200998005,1340
35200998006,1220
35200999001,1660
35200999003,1193
35200999004,1101
35200999005,1333
35201000001,1522
35201000002,1522
35201001001,931
35201002001,1849
35201003001,1700
35201004001,1587
35201005001,1587
35201006001,1736
35201243001,676
35201243002,676
35201244002,994
35201244003,676
35201249001,1094
35201249002,1259
35201249003,1246
35201250001,836
35201251001,743
35201251002,836
35201251003,1242
35201251004,1529
35201251005,1242
35201252001,1529
35201252002,1304
35201252003,1529
35201253001,1304
35201253002,1341
35201253003,1187
35201253004,1187
35201253005,1187
35201254001,872
35201466044,1102
35201466045,1112
35201466053,562
35201466054,1298
35201466057,562
35201466062,840
35201466063,840
35201466065,840
35201572005,343
35201573001,343
35201573002,343
35201573005,343
35201574001,482
35201574002,482
35201574003,482
35201574004,482
35201574005,482
35201575001,482
35201575002,482
35201575003,343
35201576003,621
35201576004,621
35201576005,482
35201577001,621
35201577002,482
35201577003,621
35201577004,621
35201578001,621
35201578002,621
35201578003,621
35201579001,621
35201580003,621
35201581001,621
35200105005,352
35200105006,352
35200105007,352
35200005002,642
35200006001,334
35200106003,585
35200106004,581
35200106005,670
35200107001,178
35200107002,923
35200108001,749
35200108002,749
35200109001,1156
35200207002,1208
35200207003,290
35200208001,552
35200208002,552
35200208003,290
35200111001,1156
35200209002,552
35200209003,1265
35200210002,1265
35200210003,1265
35200210004,1019
35200210005,1265
35200210006,1180
35200211001,1265
35200211002,1265
35200212001,1265
35200213001,347
35200213002,560
35200213003,347
35200213004,560
35200325004,1084
35200325006,1084
35200325007,1084
35200326002,1084
35200323002,1084
35200323003,1084
35200323004,1084
35200324001,1084
35200324002,1084
35200324003,1084
35200324004,1084
35200324005,1084
35200325003,1084
35200421002,1112
35200422001,1112
35200422002,1112
35200422003,1112
35200414001,605
35200415001,610
35200415002,546
35200416001,148
35200417001,1234
35200417002,961
35200417003,961
35200418001,1031
35200418002,1112
35200420001,1031
35200420002,1031
35200420003,1112
35200421001,961
35200567001,727
35200567002,1557
35200567003,1557
35200567004,996
35200770002,2581
35200771001,1845
35200772001,1389
35200772002,1878
35200774001,2092
35200774002,1389
35201030001,2877
35201030002,2877
35201030003,2877
35201031002,3049
35201031003,2329
35201031007,3165
35201032002,2607
35201032006,3447
35201033001,3165
35201033002,3165
35201034002,3165
35201282002,949
35201282003,949
35201283002,949
35201283003,949
35201284001,1202
35201284002,949
35201285001,949
35201285002,949
35201285004,1202
35201466082,1025
35201466083,840
35200002001,334
35200002002,334
35200002003,334
35200003001,334
35200004001,642
35200004002,334
35200005001,642
35200007001,642
35200109002,749
35200109003,1156
35200110001,749
35200010001,760
35200010002,636
35200012001,636
35200111002,749
35200111003,749
35200112003,632
35200112004,1234
35200112005,749
35200112007,749
35200112008,632
35200214001,560
35200214002,298
35200214003,431
35200214004,298
35200214005,431
35200215001,298
35200215002,391
35200215003,298
35200215004,460
35200215005,903
35200216001,476
35200115002,527
35200115003,523
35200217001,263
35200217002,369
35200217003,715
35200217004,715
35200218001,587
35200218002,608
35200218003,608
35200218004,996
35200218005,608
35200218006,996
35200218007,818
35200219001,298
35200219002,298
35200329001,0
35200329002,461
35200329003,0
35200326003,1084
35200327001,820
35200328001,461
35200328002,829
35200328003,461
35200432001,802
35200432002,651
35200432003,802
35200432004,802
35200433001,651
35200433002,651
35200433003,651
35200434001,802
35200434002,802
35200434005,802
35200434006,802
35200434007,802
35200435001,856
35200435002,651
35200422004,1112
35200423001,1112
35200426001,1112
35200426002,1112
35200427001,1112
35200427002,1112
35200427003,518
35200427004,630
35200428001,479
35200428002,630
35200429001,1077
35200430001,1077
35200430002,1077
35200430003,1077
35200430004,1077
35200430005,1141
35200431002,802
35200431003,532
35200576007,1578
35200577001,1784
35200577002,1468
35200577003,1663
35200578001,1663
35200578002,1663
35200579001,1663
35200567005,1342
35200568001,902
35200568002,729
35200568003,727
35200568004,727
35200569001,651
35200569002,651
35200569003,2195
35200569004,2195
35200570001,1858
35200570002,906
35200570003,807
35200571001,1858
35200571002,1856
35200571003,2041
35200571004,1540
35200572001,796
35200572002,1828
35200572003,1858
35200573001,796
35200573002,1858
35200573003,1542
35200573004,1662
35200574001,776
35200574002,940
35200574003,940
35200575001,814
35200575002,814
35200575003,814
35200575004,814
35200575005,814
35200575006,814
35200575007,1860
35200575008,796
35200576001,1031
35200576002,814
35200576003,814
35200576004,764
35200576005,1784
35200576006,1578
35200769001,2092
35200579002,1505
35200579003,1505
35200580001,1825
35200774003,1385
35200782001,2745
35200782003,2955
35200782005,2817
35200783001,2407
35200791002,1646
35200791003,1646
35200791004,1653
35200791005,2039
35200791006,1529
35200792004,1537
35200792006,1382
35200792010,1811
35200792011,274
35201029002,2329
35201029006,2764
35201029007,2329
35201029008,2428
35201029009,2428
35200792012,1301
35201034004,2482
35201035001,2536
35201035002,2904
35201035005,2536
35201036001,2656
35201038001,2739
35201038002,2904
35201039001,2079
35201039002,2804
35201039003,2804
35201039004,3042
35201039008,2904
35201040001,2055
35201040002,1999
35201040003,2034
35201041001,1512
35201041002,2183
35201044001,1258
35201044002,1965
35201044003,1542
35201280004,1130
35201280005,1130
35201281001,1461
35201281002,618
35201281003,1130
35201282001,949
35201044004,2034
35201045004,2001
35201045005,1327
35201046001,2539
35201046002,1327
35201047001,2361
35201047002,2714
35201048001,2714
35201048002,1433
35201049001,1433
35201285006,1202
35201286001,949
35201287001,1200
35201287002,949
35201288002,851
35201288003,949
35201289001,444
35201290001,949
35201291001,949
35201291002,949
35201292001,949
35201292002,949
35201292003,1615
35201293001,960
35201466080,840
35201466081,840
35201293002,949
35201293003,744
35201294001,1583
35201294002,1583
35201294003,2162
35201294004,1583
35201294005,1583
35201466084,552
35201466085,655
35201466086,655
35201467001,1188
35201467004,1188
35201467005,1207
35201467007,1188
35201467008,1207
35201467011,1188
35201594002,286
35201595001,286
35201595002,286
35201469004,840
35201469008,840
35201469016,840
35200007002,642
35200009001,697
35200012002,882
35200012003,882
35200013001,636
35200013003,636
35200018003,561
35200028001,636
35200114001,1038
35200115001,612
35200028007,561
35200116001,523
35200116002,523
35200117001,1230
35200117002,1234
35200117003,1234
35200118002,1234
35200118005,1234
35200119003,1234
35200219003,818
35200220001,860
35200220002,1080
35200220003,951
35200220004,818
35200221002,867
35200221004,1080
35200221005,818
35200221006,262
35200222001,1080
35200223001,1080
35200223004,867
35200223006,867
35200224002,240
35200224006,347
35200232001,810
35200233001,1072
35200332003,1117
35200333001,1117
35200333002,1117
35200333003,1117
35200333004,137
35200330001,461
35200330002,461
35200330003,235
35200330004,0
35200331001,1117
35200331002,1117
35200331003,1117
35200331004,461
35200332002,1117
35200438002,802
35200439001,1033
35200439002,584
35200439003,1033
35200440001,532
35200440002,666
35200442001,1141
35200443001,1141
35200443002,1141
35200443003,1141
35200444001,802
35200444004,532
35200333005,137
35200435003,856
35200435004,651
35200435005,856
35200436003,651
35200436004,802
35200436005,802
35200436006,802
35200437001,651
35200437002,651
35200437003,802
35200437004,270
35200438001,802
35200589002,1443
35200589003,1310
35200590001,1999
35200590002,1240
35200590003,1546
35200591001,2547
35200591002,1999
35200591003,1999
35200591004,2311
35200593001,1995
35200593002,2161
35200593003,1995
35200594001,1995
35200594002,2772
35200595001,1995
35200595002,2462
35200595003,1995
35200596001,2426
35200580002,1825
35200580003,1743
35200581001,1743
35200581002,1854
35200582001,1725
35200582002,1725
35200582003,2010
35200582004,2009
35200582005,1854
35200583001,1505
35200583002,1505
35200583003,1854
35200583004,1605
35200584001,956
35200585001,1505
35200585002,1256
35200586001,1505
35200586002,1505
35200586003,1505
35200586004,1505
35200587006,1505
35200587007,1505
35200587008,2053
35200588001,1638
35200588002,1858
35200588003,1858
35200588004,1858
35200588005,1858
35200589001,1546
35200596002,2426
35200596003,2426
35200596004,2426
35200596005,2426
35200596006,2937
35200596007,2075
35200597001,2426
35200597002,2937
